#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2016,,39190,Otras multas y sanciones,0,0,0,0
2016,,39210,Recargo ejecutivo,0,0,0,0
2016,,39211,Recargo de apremio,0,0,0,0
2016,,39300,Intereses de demora,0,0,0,0
2016,,39901,Anuncios a cargo de particulares,0,0,0,0
2016,,39902,Tercera edad,0,0,0,0
2016,,42000,Participación en los Tributos del Estado,0,0,0,0
2016,,42102,Servicio Regional de Empleo Escuela Taller,0,0,0,0
2016,,45051,Subvención para trabajos temporales de colaboración social,0,0,0,0
2016,,45052,SUBVENCION PERSONAL INEM,0,0,0,0
2016,,45091,SUBVENCION PLAN EMPLEO JOVEN DE LA COMUNIDAD DE MADRID,0,0,0,0
2017,,11200,Impuesto  Bienes Inmuebles. Bienes Inmuebles de Naturaleza Rústica,4475.7,0,4475.7,0
2017,,11300,Impuesto Bienes Inmuebles Naturaleza Urbana. Padrón (recibos),10781382.74,0,10781382.74,11039628.93
2017,,11400,Impuesto Bienes Inmuebles. Bienes Inmuebles de características especiales,45456.04,0,45456.04,0
2017,,11500,Impuesto  Vehículos de Tracción Mecánica,1110904.21,0,1110904.21,1147089.83
2017,,11600,Impuesto  Incremento del Valor de los Terrenos de Naturaleza Urbana,3889869.3,0,3889869.3,4740947.47
2017,,13000,Impuesto sobre Actividades Económicas,1764685.6,0,1764685.6,619715.3
2017,,29000,"Impuesto sobre construcciones, instalaciones y obras",3000000,0,3000000,907101.56
2017,,30200,Servicio recogida de basuras,0,0,0,6801.68
2017,,30500,Cementerios,5000,0,5000,11127.75
2017,,31200,Servicios educativos. Casa de niños,26380,0,26380,14544
2017,,31300,Servicios deportivos. Escuelas Municipales Deportivas jóvenes y adultos,65000,0,65000,36557.9
2017,,31301,Servicios  deportivos. Escuellas Municipales Deportivas infantiles,295000,0,295000,210700.05
2017,,31302,Entradas y bonos piscina aire libre,21854.94,0,21854.94,903.8
2017,,31303,Alquiler pistas C.D. La Dehesa,11221.2,0,11221.2,7546.2
2017,,31304,Aquiler Pistas C.D. Los Mosquitos,11876.59,0,11876.59,6554.35
2017,,31307,Matrículas Deportes,35000,0,35000,2100
2017,,31601,Tasas Actividades infancia-Ludoteca,1106.23,0,1106.23,0
2017,,31603,Tasa Actividades Infancia,85177.95,0,85177.95,8198.13
2017,,31705,Tasas entradas a Teatros,32894.4,0,32894.4,12700.9
2017,,31706,Tasas Escuela de Música,67960.5,0,67960.5,43645
2017,,32100,Tasa Licencias urbanísticas por obras,585000,0,585000,246792.9
2017,,32102,Tasas Licencia de apertura de establecimientos y actividad,155000,0,155000,119841.4
2017,,32200,Cedulas de habitabilidad y licencias de primera ocupación,150000,0,150000,0
2017,,32500,Expedición de documentos. Tarjeta Activa,110000,0,110000,62705.95
2017,,32502,Expedición de documentos.Resto de conceptos,5367.1,0,5367.1,4103.58
2017,,32600,Tasa  retirada de vehículos. Inmovilización,960,0,960,780
2017,,32601,Tasa retirada de vehículos. Retirada  y enganche,3407.44,0,3407.44,5805
2017,,32602,Tasa  retirada de vehcículos.Depósito,22517.3,0,22517.3,5415.14
2017,,32700,Tasas animales domésticos,2923.56,0,2923.56,2250
2017,,33100,Tasa  entrada de vehículos (vados),54636.49,0,54636.49,63647.25
2017,,33200,Tasa  utilización privativa dominio público - IBERDROLA,200000,0,200000,80014.31
2017,,33201,Tasa Utilización privativa  dominio Público-REPSOL,0,0,0,12341.95
2017,,33202,Tasa utilización privativa  dominio público-ENDESA,20000,0,20000,1422.28
2017,,33203,Tasa  utilización privativa  dominio público-OTRAS Empresas suministradoras,123000,0,123000,37086.13
2017,,33300,Tasas por utilización privativa del dominio público.- Otras empresas de telecom,0,0,0,1704.92
2017,,33400,Ocupación de vía pública,25000,0,25000,12342.35
2017,,33500,Tasa  ocupación vía pública  actividades lucrativas,50000,0,50000,62537.81
2017,,33800,Compensación de Telefónica de España S.A.,86101.05,0,86101.05,56814.17
2017,,33902,Tasa por utilización de Edificios e Instalacciones Municipales,566.67,0,566.67,2302.94
2017,,34100,Teleasistencia y Ayuda a domicilio,0,0,0,2993.88
2017,,34201,Precio público Escuela de pintura,1758.75,0,1758.75,0
2017,,34202,Precio Público Clases de Inglés,15666,0,15666,15400.5
2017,,34204,Educación en Valores a través del Deporte Alternativo,70785,0,70785,0
2017,,34902,Precios públicos baile moderno,8903.48,0,8903.48,10328
2017,,34904,Danza española,24371.25,0,24371.25,12915
2017,,34907,"Ingresos parking Potro, Carcavillas, Central",7000,0,7000,5709.8
2017,,38900,Reintegros de pagos ejercicios cerrados,0,0,0,1649.01
2017,,39100,Multas por infracciones urbanísticas,0,0,0,480
2017,,39120,Multas por infracciones de la Ordenanza de circulación,60000,0,60000,70359.89
2017,,39190,Otras multas y sanciones,31983.02,0,31983.02,28639.77
2017,,39200,Recargos por declaración extemporánea sin requerimiento previo,29946.26,0,29946.26,77111.46
2017,,39210,Recargo ejecutivo,17235.88,0,17235.88,0
2017,,39211,Recargo de apremio,158935.15,0,158935.15,204046.69
2017,,39300,Intereses de demora,71218.24,0,71218.24,108090.55
2017,,39301,Intereses por recargo extemporaneo,2698.89,0,2698.89,2732
2017,,39711,Convenio Xanadú,50000,0,50000,0
2017,,39800,Indemnizaciones de seguros de  no vida,0,0,0,18997.24
2017,,39901,Anuncios a cargo de particulares,20564.22,0,20564.22,20012.76
2017,,39902,Tercera edad,20000,0,20000,6492.5
2017,,39904,Recogida selectiva,80000,0,80000,42113.02
2017,,39905,Máquinas dispensadoras comida y bebida,15295.11,0,15295.11,8128.44
2017,,39907,Otros ingresos diversos,65000,0,65000,5053.81
2017,,39909,"Ingresos bajas vehículos, desguace",0,0,0,3170
2017,,42000,Participación en los Tributos del Estado,5028000,0,5028000,2534005.8
2017,,42001,Trnasferencias I.A.E.,297596.17,0,297596.17,118711.67
2017,,45002,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Servicios Sociales y Políticas de Igualdad,220762.97,0,220762.97,28995.98
2017,,45004,Subvención dotación fondos bibliográficos,9600,0,9600,0
2017,,45030,Convenios con la Comunidad Autóno,70125,0,70125,44625
2017,,45040,Subvención para formación de empleados públicos,0,0,0,687.34
2017,,45051,Subvención para trabajos temporales de colaboración social,0,0,0,0
2017,,45080,Otras subvenciones corrientes (Ju,2300,0,2300,0
2017,,45081,Subvención Deportes,0,0,0,2929
2017,,45088,"Subvencion Comercio,Feria de Muestras",0,0,0,2305.04
2017,,45090,Subvención Peograma de Insercción Laboral,0,0,0,0
2017,,45091,SUBVENCION PLAN EMPLEO JOVEN DE LA COMUNIDAD DE MADRID,0,0,0,34289.77
2017,,45092,Subv. cualificación profesional jóvenes desempleados L/D,90000,0,90000,90000
2017,,45093,Subv. Reactivación profesional desempleados L/D mayores de 30 años,76796,0,76796,76796
2017,,45094,Subv. Activación profesional personas jóvenes desempleados de L/D,26987.2,0,26987.2,26987.2
2017,,45095,JOVENES DESEMPLEADOS GJADLD/0025/2017,0,55754.4,55754.4,0
2017,,45096,Subv. jovenes desempleados larga duracion GJCDLD/0020/2017,0,91800,91800,0
2017,,45097,JOVENES DESEMPLEADOS L/D MAYORES 30 AÑOS RDLD/0036/2017,0,73816.1,73816.1,0
2017,,47000,Convenio Madrid Xanadú,0,6000,6000,6000
2017,,52000,Intereses de depósitos,25000,0,25000,9168.25
2017,,53410,Dividendos Canal de Isabel II,80000,0,80000,59118.48
2017,,55004,Otras concesiones administrativas con contraprestación periódica,1919.88,0,1919.88,1303.58
2017,,55200,Derecho de superficie con contraprestación periódica. Colegio Sol  y Nieve,180000,0,180000,0
2017,,55201,Derecho de superficie . El Olivar,17041.1,0,17041.1,17484.17
2017,,55202,Canon huertos familiares,2600,0,2600,3200
2017,,83000,Reintegro de préstamos al persona,18000,0,18000,6211.65
2017,,87000,Para gastos generales,0,4258993.25,4258993.25,0
2017,,87001,Aplicación para financiacion de suplementos de crédito y/o crédito extraordinario,0,1272741.13,1272741.13,0
2017,,87002,Aplicación para financiación de incorporaciones de créditos,0,1668345.18,1668345.18,0
2017,,87010,Para gastos con financiación afectada,0,649333.26,649333.26,0
